,ID,Year,GHG,Type,Province,District,Treatment_Group
1008,G11363,2019,33033.34391,Waste treatment and disposal,Alberta,Calgary,1
1009,G11364,2019,25741.95433,Oil and gas extraction (except oil sands),Alberta,Yellowhead County,1
1010,G11365,2019,31611.01326,Oil and gas extraction (except oil sands),Alberta,Clearwater County,1
1011,G11366,2019,12073.335,Oil and gas extraction (except oil sands),Alberta,La Glace,1
1012,G11368,2019,12229.08202,Iron and steel mills and ferro-alloy manufacturing,Ontario,Welland,0
1013,G11370,2019,10003.9994,Other warehousing and storage,Alberta,Edson,1
1014,G11371,2019,11084.568,Oil and gas extraction (except oil sands),Alberta,Township 051,1
1015,G11372,2019,35516.283,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1016,G11373,2019,14546.595,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1017,G11374,2019,16037.073,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1018,G11375,2019,29257.091,Gold and silver ore mining,Ontario,Matachewan,0
1019,G11376,2019,32819.7242,Oil and gas extraction (except oil sands),British Columbia,Fort Nelson,0
1020,G11377,2019,16587.02,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
1021,G11378,2019,13242.0836,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
1022,G11379,2019,27106.60228,Oil and gas extraction (except oil sands),British Columbia,Taylor,0
1023,G11380,2019,33269.723,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1024,G11382,2019,110989.0134,Nickel-copper ore mining,Quebec,Montréal,0
1025,G11383,2019,12068.91258,Oil and gas extraction (except oil sands),British Columbia,Conroy,0
1026,G11385,2019,28878.20532,Sewage treatment facilities,Alberta,Grande Prairie,1
1027,G11386,2019,37085.926,Waste treatment and disposal,Newfoundland and Labrador,St. John's,0
1028,G11387,2019,25446.7614,Oil and gas extraction (except oil sands),Alberta,Hinton,1
1029,G11388,2019,124119.2692,Waste treatment and disposal,Ontario,Moose Creek,0
1030,G11389,2019,12070.88674,Potash mining,Saskatchewan,Saskatoon,0
1031,G11390,2019,17184.56416,Iron foundries,Quebec,Sainte-Croix,0
1032,G11391,2019,38966.453,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1033,G11392,2019,20598.27,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1034,G11393,2019,33823.55,Oil and gas extraction (except oil sands),Alberta,Grande Prairie,1
1035,G11394,2019,26066.575,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1036,G11395,2019,10294.498,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1037,G11397,2019,2317705.647,Mined oil sands extraction,Alberta,Fort McMurray,1
1038,G11398,2019,25013.588,Sugar manufacturing,Ontario,Brantford,0
1039,G11400,2019,9600.332,Oil and gas extraction (except oil sands),Saskatchewan,Hoffer,0
1040,G11402,2019,11559.0348,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
1041,G11403,2019,12703.3582,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
1042,G11404,2019,17207.9897,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
1043,G11406,2019,13580.3465,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1044,G11407,2019,36552.5099,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1045,G11408,2019,33926.722,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1046,G11409,2019,539486.7305,In-situ oil sands extraction,Alberta,RM of Wood Buffalo,1
1047,G11410,2019,23655.4592,Oil and gas extraction (except oil sands),Alberta,Webb,1
1048,G11411,2019,21914.18995,Oil and gas extraction (except oil sands),Saskatchewan,Maidstone,0
1049,G11413,2019,16528.274,Oil and gas extraction (except oil sands),Alberta,Warner,1
1050,G11415,2019,29969.8368,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
1051,G11416,2019,49212.9,Industrial gas manufacturing,Ontario,Sarnia,0
1052,G11418,2019,60173.9755,Oil and gas extraction (except oil sands),Alberta,Hinton,1
1053,G11421,2019,18724.164,Oil and gas extraction (except oil sands),Alberta,Wapiti,1
1054,G11425,2019,21319.3622,Port and harbour operations,Quebec,Port-Cartier,0
1055,G11426,2019,22587.752,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
1056,G11427,2019,10098.7424,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
1057,G11428,2019,11163.2449,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
1058,G11430,2019,10021.5959,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
1059,G11431,2019,16487.1212,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
1060,G11432,2019,41329.89187,Oil and gas extraction (except oil sands),British Columbia,Dawson Creek,0
1061,G11434,2019,16382.8599,Oil and gas extraction (except oil sands),Alberta,Cynthia,1
1062,G11435,2019,19616.1753,Fossil-fuel electric power generation,Alberta,Peace River,1
1063,G11436,2019,20578.46999,Oil and gas extraction (except oil sands),Alberta,Yellowhead County,1
1064,G11437,2019,63838.078,Oil and gas extraction (except oil sands),Saskatchewan,Kerrobert,0
1065,G11438,2019,10002.901,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1066,G11439,2019,17433.1377,Rendering and meat processing from carcasses,Ontario,Hamilton,0
1067,G11440,2019,33227.9966,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1068,G11443,2019,65214.481,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1069,G11449,2019,53874.525,Waste treatment and disposal,Ontario,Niagara Falls,0
1070,G11451,2019,19219.245,Oil and gas extraction (except oil sands),Alberta,Cynthia,1
1071,G11452,2019,25781.6,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1072,G11453,2019,45651.1,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1073,G11454,2019,37825.9,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1074,G11455,2019,42434.0,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1075,G11456,2019,17287.807,Oil and gas extraction (except oil sands),Alberta,Kaybob,1
1076,G11458,2019,41143.5,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1077,G11459,2019,33090.7884,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1078,G11460,2019,52845.2557,Oil and gas extraction (except oil sands),Saskatchewan,-,0
1079,G11461,2019,68756.0244,Oil and gas extraction (except oil sands),Alberta,Grand Prairie,1
1080,G11462,2019,48907.71,Oil and gas extraction (except oil sands),Alberta,Grande Prairie,1
1081,G11463,2019,20539.5305,Oil and gas extraction (except oil sands),Alberta,Grand Cache,1
1082,G11464,2019,29119.9089,Oil and gas extraction (except oil sands),British Columbia,Dawson Creek,0
1083,G11465,2019,99155.0087,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
1084,G11466,2019,12936.7672,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
1085,G11467,2019,10578.4641,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
1086,G11469,2019,56722.463,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
1087,G11470,2019,24262.7178,Defence services,Quebec,Courcelette,0
1088,G11471,2019,31781.726,Oil and gas extraction (except oil sands),Alberta,Pouce Coupe,1
1089,G11472,2019,131607.1,Diamond mining,Northwest Territories,Kennady Lake,0
1090,G11473,2019,12380.07,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1091,G11474,2019,15203.2103,Oil and gas extraction (except oil sands),Alberta,Redland South,1
1092,G11475,2019,14382.123,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1093,G11476,2019,68859.254,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1094,G11477,2019,319195.013,Oil and gas extraction (except oil sands),Saskatchewan,onion lake,0
1095,G11478,2019,19618.3,Sawmills (except shingle and shake mills),Quebec,Saint-Honoré-de-Shenley,0
1096,G11479,2019,46967.675,Waste treatment and disposal,Ontario,Stoney Creek,0
1097,G11480,2019,33120.9655,Oil and gas extraction (except oil sands),Alberta,Ansell,1
1098,G11481,2019,54444.961,Oil and gas extraction (except oil sands),Alberta,Edson,1
1099,G11482,2019,19720.233,Oil and gas extraction (except oil sands),Alberta,Drayton Valley,1
1100,G11483,2019,40040.541,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1101,G11484,2019,24779.3406,Oil and gas extraction (except oil sands),Alberta,Grand Prairie,1
1102,G11485,2019,29987.0029,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1103,G11486,2019,33326.2934,Oil and gas extraction (except oil sands),Alberta,Blueberry Mountain,1
1104,G11488,2019,2369.98,Industrial gas manufacturing,British Columbia,Dawson Creek,0
1105,G11489,2019,21867.95946,Other basic organic chemical manufacturing,Alberta,Edmonton,1
1106,G11490,2019,26174.1245,General (except paediatric) hospitals,Ontario,Toronto,0
1107,G11491,2019,14036.183,Petroleum and petroleum products merchant wholesalers,Quebec,Sorel-Tracy,0
1108,G11492,2019,30466.6352,All other miscellaneous chemical product manufacturing,Quebec,Salaberry-de-Valleyfield,0
1109,G11493,2019,94528.283,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
1110,G11494,2019,201545.5753,Oil and gas extraction (except oil sands),Saskatchewan,Vawn,0
1111,G11495,2019,115150.9312,Oil and gas extraction (except oil sands),Saskatchewan,Lloydminster,0
1112,G11496,2019,142822.9,Gold and silver ore mining,Ontario,Emo,0
1113,G11497,2019,13517.1865,Oil and gas extraction (except oil sands),British Columbia,Beatton River,0
1114,G11498,2019,135382.755,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
1115,G11500,2019,11507.07614,Paper (except newsprint) mills,Quebec,Lachute,0
1116,G11501,2019,13163.932,General (except paediatric) hospitals,Ontario,North Bay,0
1117,G11502,2019,25023.5027,Oil and gas extraction (except oil sands),Saskatchewan,Alameda,0
1118,G11503,2019,11471.693,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1119,G11504,2019,39626.1,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1120,G11505,2019,61403.1,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1121,G11506,2019,80297.7,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1122,G11507,2019,42342.0,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1123,G11508,2019,40475.3,Oil and gas extraction (except oil sands),Alberta,Cutbank,1
1124,G11509,2019,12879.8458,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1125,G11511,2019,14535.7499,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1126,G11512,2019,24528.94198,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1127,G11513,2019,696063.8391,Potash mining,Saskatchewan,Bethune,0
1128,G11514,2019,14218.1108,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1129,G11515,2019,29756.4572,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1130,G11516,2019,57646.2992,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1131,G11517,2019,242387.5498,Oil and gas extraction (except oil sands),Alberta,Gibbons,1
1132,G11518,2019,30942.705,Oil and gas extraction (except oil sands),Alberta,Valley View,1
1133,G11519,2019,72667.86,Diamond mining,Quebec,Baie-James,0
1134,G11520,2019,18261.329,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1135,G11521,2019,656312.4879,Petroleum refineries,Alberta,Gibbons,1
1136,G11523,2019,24357.0411,Waste treatment and disposal,British Columbia,Cumberland,0
1137,G11524,2019,39550.0,Waste treatment and disposal,British Columbia,Campbell River,0
1138,G11526,2019,23973.41,Oil and gas extraction (except oil sands),British Columbia,Peace River,0
1139,G11527,2019,16282.5,Waste treatment and disposal,Alberta,Sedgewick,1
1140,G11528,2019,101762.885,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
1141,G11530,2019,17787.542,General (except paediatric) hospitals,Alberta,Calgary,1
1142,G11531,2019,17255.012,Oil and gas extraction (except oil sands),Manitoba,Sinclair,0
1143,G11532,2019,39228.216,Oil and gas extraction (except oil sands),Manitoba,Sinclair,0
1144,G11533,2019,25967.682,Oil and gas extraction (except oil sands),Manitoba,Cromer,0
1145,G11534,2019,23614.044,Oil and gas extraction (except oil sands),Manitoba,Cromer,0
1146,G11535,2019,16725.73,Oil and gas extraction (except oil sands),Manitoba,Waskada,0
1147,G11536,2019,14601.16,Oil and gas extraction (except oil sands),Manitoba,Goodlands,0
1148,G11537,2019,12226.974,General (except paediatric) hospitals,Alberta,Calgary,1
1149,G11538,2019,16044.08701,Oil and gas extraction (except oil sands),Saskatchewan,Dee Valley,0
1150,G11539,2019,30235.1064,Oil and gas extraction (except oil sands),British Columbia,Dawson Creek,0
1151,G11540,2019,19016.16,Other federal government public administration,Ontario,Ottawa,0
1152,G11542,2019,21312.09,Oil and gas extraction (except oil sands),Alberta,Peace River,1
1153,G11543,2019,23225.85796,Waste treatment and disposal,Quebec,ARMAGH,0
1154,G11545,2019,24561.10422,Waste treatment and disposal,Quebec,Saint-Lambert-de-Lauzon,0
1155,G11546,2019,22487.168,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1156,G11548,2019,155.188457,Other transportation equipment manufacturing,Saskatchewan,Regina,0
1157,G11549,2019,18017.918,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1158,G11550,2019,10527.398,Oil and gas extraction (except oil sands),Alberta,Calgary,1
1159,G11551,2019,22250.92504,Oil and gas extraction (except oil sands),Saskatchewan,Turtle River,0
1160,G11552,2019,30546.01301,Oil and gas extraction (except oil sands),Saskatchewan,Eldon,0
1161,G11557,2019,7491.160715,Oil and gas extraction (except oil sands),Saskatchewan,Turtle River,0
1162,G11558,2019,14474.24321,Oil and gas extraction (except oil sands),Saskatchewan,Frenchman Butte,0
1163,G11564,2019,21164.01854,Oil and gas extraction (except oil sands),Alberta,Wainwright No. 61,1
1164,G11567,2019,32377.981,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1165,G11568,2019,25470.089,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1166,G11575,2019,17143.863,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1167,G11576,2019,29613.288,Oil and gas extraction (except oil sands),Saskatchewan,Weyburn,0
1168,G11581,2019,15617.022,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1169,G11585,2019,10485.161,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1170,G11590,2019,24573.435,Oil and gas extraction (except oil sands),Saskatchewan,Swift Current,0
1171,G11593,2019,29986.68,Waste treatment and disposal,Alberta,Cypress County,1
1172,G11594,2019,105036.519,Oil and gas extraction (except oil sands),British Columbia,Dawson Creek,0
1173,G11596,2019,15647.34,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1174,G11597,2019,14377.8653,Rendering and meat processing from carcasses,Manitoba,Winnipeg,0
1175,G11598,2019,21109.52,Waste treatment and disposal,Alberta,Drumheller,1
1176,G11599,2019,602196.7737,Oil and gas extraction (except oil sands),Newfoundland and Labrador,St. John's,0
1177,G11601,2019,10424.475,Waste treatment and disposal,Ontario,Grimsby,0
1178,G11602,2019,248.431297,In-situ oil sands extraction,Alberta,Fort Saskatchewan,1
1179,G11603,2019,17053.14,Technical and trade schools,Alberta,Edmonton,1
1180,G11605,2019,11651.162,Oil and gas extraction (except oil sands),Saskatchewan,Saskatchewan,0
1181,G11619,2019,89814.4,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1182,G11620,2019,63251.8,Oil and gas extraction (except oil sands),Alberta,Kakwa,1
1183,G11624,2019,40233.94,Waste treatment and disposal,Alberta,Red Deer,1
1184,G11626,2019,26655.952,Oil and gas extraction (except oil sands),Saskatchewan,Kerrobert,0
1185,G11630,2019,17757.051,Waste treatment and disposal,Manitoba,Steinbach,0
1186,G11631,2019,14261.168,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1187,G11632,2019,21770.138,Oil and gas extraction (except oil sands),Alberta,Alberta,1
1188,G11633,2019,10448.76417,Poultry processing,Quebec,St-Hyacinthe,0
1189,G11634,2019,21941.93,Oil and gas contract drilling,Newfoundland and Labrador,St.John's,0
1190,G11635,2019,40084.96,Oil and gas contract drilling,Newfoundland and Labrador,St. John's,0
1191,G11636,2019,11718.97529,Waste treatment and disposal,British Columbia,"Rural - closest town Houston, BC",0
1192,G11637,2019,33523.058,Oil and gas extraction (except oil sands),Alberta,Alberta,1
